Hertz,volumen,Imagenes,Random,Correcto,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,mensaje_intro.started,mensaje_intro.stopped,mensaje_intro_2.started,mensaje_intro_2.stopped,textbox_prueba.started,textbox_prueba.stopped,sonido_prueba.started,sonido_prueba.stopped,image_prueba.started,image_prueba.stopped,slider_prueba.response,slider_prueba.rt,slider_prueba.started,slider_prueba.stopped,sonido_prueba_2.started,sonido_prueba_2.stopped,image_prueba_2.started,image_prueba_2.stopped,slider_prueba_2.response,slider_prueba_2.rt,slider_prueba_2.started,slider_prueba_2.stopped,textbox_prueba_2.started,textbox_prueba_2.stopped,sonido_exp.started,sonido_exp.stopped,image_exp.started,image_exp.stopped,slider_exp.response,slider_exp.rt,slider_exp.started,slider_exp.stopped,text_subasta1.started,text_subasta1.stopped,text_subasta2.started,text_subasta2.stopped,text.started,text.stopped,text_4.started,text_4.stopped,text_producto.started,text_producto.stopped,image.started,image.stopped,texto_final.started,texto_final.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1500,0.02,imagenes/Papas picantes.jpg,0.524978898672612,None,0,0,0,1,0,30,30,27,,,,,,,,,,,,,,,,,,,,,,,,,75.68606656001649,None,76.66908550000517,None,3.981770833333333,1.082834200002253,76.66908550000517,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Kiwi.jpg,0.3929145850942286,None,0,0,0,1,0,31,31,8,,,,,,,,,,,,,,,,,,,,,,,,,76.78591516000452,None,77.78584560001036,None,3.669270833333333,1.6275404999614693,77.78584560001036,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Rollo de queso.png,0.9201641182756888,None,0,0,0,1,0,32,32,33,,,,,,,,,,,,,,,,,,,,,,,,,78.45250402002131,79.4523395000142,79.43551330000628,None,4.59375,0.9934791999985464,79.43551330000628,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/bon-bon-bun.jpg,0.7417452724056987,None,0,0,0,1,0,33,33,2,,,,,,,,,,,,,,,,,,,,,,,,,79.50261278001126,80.50211509998189,80.48547040001722,None,4.0078125,1.3147480000043288,80.48547040001722,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,0,0,1,0,34,34,15,,,,,,,,,,,,,,,,,,,,,,,,,80.8363060600008,None,81.83529969997471,None,4.580729166666667,1.0261205999995582,81.83529969997471,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,imagenes/Nutella (1).jpg,0.8826531883338111,None,0,0,0,1,0,35,35,12,,,,,,,,,,,,,,,,,,,,,,,,,81.88613135999768,82.88550590001978,82.88550590001978,None,4.717447916666667,1.6776915999944322,82.88550590001978,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1500,0.02,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1000,0.02,imagenes/Papas-pollo.jpg,0.08373485417902837,None,0,1,1,2,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,83.58545836000704,84.58553340000799,84.58553340000799,None,4.444010416666667,1.138384899997618,84.58553340000799,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1000,0.02,imagenes/Rosquitas (1).jpg,0.024090340010977873,None,0,1,1,2,0,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,84.76880082000281,85.7686194999842,85.75200510001741,None,3.721354166666667,1.2454747000010684,85.75200510001741,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
1000,0.02,imagenes/Yogurt-alpina.jpg,0.5445152936222175,None,0,1,1,2,0,2,2,18,,,,,,,,,,,,,,,,,,,,,,,,,86.03536795997061,87.03532590001123,87.03532590001123,None,3.265625,1.1052313999971375,87.03532590001123,None,,,,,,,,,,,,,,,g,001,2021_Jan_08_2320,piloto1,2020.2.5,60.37571809393743,
